New column,New column (1)
príti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n príti prídem dov., prišèl prišlà prišlò tudi prišló, stil. príšel príšla (í) \n1. premikajoč se v določeno smer začeti biti\na) na določeni točki poti: ko je prišel do mostu, je počil strel; komaj je prišel skozi vrata, so ga že klicali nazaj / čoln je prišel v vrtinec in se potopil / prišel je mimo hiš, ne da bi vzbudil pozornost; ko je prišel z njim vštric, ga je pozdravil / prvi dan sta prišla do Beograda / s Kredarice na Triglav je prišel v eni uri pot od Kredarice na Triglav je prehodil\nb) na cilju poti: le dva člana odprave sta prišla na vrh; iz Ljubljane so odšli ob osmih, v Zagreb pa so prišli ob desetih / vlak je kljub okvari prišel pravočasno / po tej poti pridemo, se pride na Šmarno goro ta pot vodi, je speljana\nc) na drugi strani česa: težko so prišli čez ovire; priti čez reko, skozi predor\n // premikajoč se v določeno smer začeti biti bližje komu: pridi k meni; pridite k tabli / pridite bližje, naprej, sem / ekspr. prišel je na doseg roke približal se je\n2. s premikanjem začeti biti na določenem mestu: vprašal ga je, kdo je prišel; počakali so, da pride še predsednik; iz hiše je prišla gospodinja; na oder je prišel pevski zbor; večkrat je prišel pod njeno okno; pridi ven, če si upaš; priti z zamudo; priti peš / prišel mu je odpret; priti h komu na obisk; priti na ples; prišel mu je na pomoč; priti po slovo / priti k vaji udeležiti se je\n // piščanec je prišel iz jajca se je izvalil; rastlina je že prišla iz zemlje priklila; na okno je prišla sinička priletela; v pristanišče je prišlo več ladij priplulo\n // ekspr. na mizo je prišla skleda žgancev so prinesli skledo žgancev; v čevelj mu je prišel kamen; v vodo so prišle smeti / kot vljudnostna fraza lepo, da ste prišli; kot povabilo pa še kaj pridite\n // po opravljeni poti začeti biti v prvotnem kraju: mati je že prišla iz mesta; priti iz tujine domov; priti pozno z dela; zjutraj gre, zvečer pride / priti od vojakov / priti nazaj vrniti se\n // s preselitvijo začeti prebivati, živeti kje: če ne boste mogli biti pri njih, pridite k nam; pred nekaj leti je prišel v našo vas / po vojni je prišlo v Ameriko mnogo Evropejcev / fant je prišel iz mesta in se tukaj še ne znajde je prej živel v mestu; ta rastlina je prišla k nam od drugod je bila prinesena\n3. postati član kake skupnosti: k pevskemu zboru je prišlo več dobrih pevcev / v tovarno je prišlo več mladih strokovnjakov; pog. rad bi prišel k železnici dobil zaposlitev pri železniškem podjetju\n // zakaj ne pridete med nas, v našo družbo se nam ne pridružite; kadar je prišel med vrstnike, so ga bili veseli se je srečal z njimi\n4. s prevozom, prenosom začeti biti pri naslovljencu, v naslovnem kraju: od doma je prišla brzojavka, pošiljka; pismo še ni prišlo / na njen naslov je prišel paket; pog. honorar je že prišel na žiro račun je že na žiro računu\n // prišlo je sporočilo, da so vsi zdravi\n5. v zvezi z do pri širjenju, napredovanju začeti nahajati se kje, do kod: nevihta ni prišla do nas; smrad iz tovarne ne pride do naselja / priti s kleščami do zoba; pog. z roko ne pride do tja ne doseže\n // pog. biti, nahajati se v prostoru do kod; segati: gozd pride ponekod do doline; lasje ji pridejo do srede hrbta; obleka ji pride do kolen / cesta pride le do žičnice je speljana\n6. začeti biti na kaki stopnji: napetost je prišla do viška / proizvodnja je prišla do stopnje, ko je ni več mogoče povečati / priprave so prišle v novo fazo / pri izkopu premoga so prišli na milijon ton letno\n // pri kakem ravnanju, opravilu začeti biti kje: ko je pri deklamiranju prišla do zadnje kitice, se je zmedla; s pletenjem je prišla skoraj do konca; prišel je le do prvih poskusov naredil je le prve poskuse\n7. nav. 3. os. izraža začetek obstajanja, bivanja česa pri kom, kje: na obraz ji je prišel čuden izraz; solze so ji prišle v oči / prišla je odjuga, povodenj, vročina nastopila je; prišla je toča / prišla je kriza, revolucija, vojna / prišel je čas setve, za setev; prišla je pomlad / prišla je pomoč; prišel bo poraz, uspeh; prišla bo starost in z njo bolezen / brezoseb.: v mednarodnih odnosih je prišlo do napetosti; prišlo je do odpoklica čet; bali so se, da bi prišlo do prepira; pazi, da ne pride do nesreče se ne zgodi nesreča\n // pog. jecljanje je prišlo od strahu je povzročil strah; ekspr. če kaj pride, me pokličite se zgodi; pog. ne vem, kaj bo prišlo iz tega nastalo, se razvilo\n // brezoseb. izraža obstoj določenih okoliščin, zaradi katerih nastopi dejanje, stanje: prišlo je, da je bil sam doma; spi na postelji ali na tleh, kakor pride; ekspr. če je ravno tako prišlo, je šel spat\n8. izraža, da je kaj navadno na določenem mestu: kazalo pride na konec knjige; na podlago pride debela plast peska; slika pride nad posteljo bo obešena\n // pog. med koruzo naj pride fižol naj se sadi\n // izraža, da je kaj kje upoštevano: ti avtorji bi lahko prišli v berilo / priti na seznam; vaša izjava bo prišla v zapisnik\n // začeti biti kam uvrščen pri razvrstitvi: pevska točka pride za recitacijo; to pride pod točko dve / prvi maj pride letos na nedeljo bo\n9. v zvezi z do postati uspešen v prizadevanju, da se lahko s čim razpolaga: nihče ni vedel, kako so ujetniki prišli do orožja; s tožbo je prišel do parcele / niso prišli do svojih pravic niso si jih pridobili\n // z računanjem priti do pravilnega rezultata; priti do sklepov po dolgi razpravi / z oslabljenim pomenom: prišel je do prepričanja, da ne more pomagati prepričal se je; priti do spoznanja, ugotovitve\n // pog., z glagolskim samostalnikom ali odvisnim stavkom izraža nastop opravljanja dela, kot ga določa samostalnik: odkar imajo televizijo, redko pridejo do branja; ne pride do pospravljanja / ne pride do tega, da bi se oženil\n10. pog., v zvezi z ob izgubiti: pazi, da ne prideš ob čevlje; v vojni je prišel ob nogo / blago je prišlo ob barvo; krave so prišle ob mleko / žita so sejali samo toliko, da niso prišli ob seme le za seme\n11. pog., v zvezi z na izraža, da je kdo deležen česa pri razdelitvi: na eno vzgojiteljico je prišlo dvajset otrok / koliko ti pride na uro dobiš, zaslužiš\n // izraža, da kaj začne biti obveznost za koga: vsa hlevska dela so prišla nanj; stroški so prišli nanjo morala jih je povrniti, plačati\n12. pog., v zvezi s pod začeti biti v območju česa: ta kraj je prišel pod občino Grosuplje / velik del slovenskega ozemlja je po prvi svetovni vojni prišel pod Italijo bil priključen Italiji\n13. pog. začeti obravnavati kaj: radi bi se zabavali, ti pa prideš s takimi resnimi stvarmi; spet je prišel s to temo / treba je priti s stvarnejšimi dokazi navesti stvarnejše dokaze\n // z oslabljenim pomenom, z glagolskim samostalnikom izraža nastop dejanja, kot ga določa samostalnik: ravno pravi čas ste prišli s sporočilom; kar čakal je, kdaj bo prišel s tem vprašanjem bo to vprašal\n14. pog., z izrazom količine stati, veljati: zidar te pride tristo dinarjev na uro; koliko ti pride hrana / z oslabljenim pomenom to ga pride še enkrat toliko stati, kot če kupi ga stane\n // znesti: če sto delimo s pet, pride dvajset; ne pride mi toliko kot vam\n15. z oslabljenim pomenom, s povedkovim določilom izraža lastnost ali stanje osebka\na) s predložno zvezo: obleka je prišla iz mode; vozilo je prišlo iz ravnotežja; priti v nesrečo, nevarnost; priti v težaven položaj / publ. priti do izraza postati bolj opazen, viden, jasen; ekspr. sčasoma bo že prišel k pameti bo začel bolj premišljeno, razsodno ravnati; pog. ponesrečenec je prišel k zavesti se je zavedel; priti na oblast dobiti pravico odločati, ukazovati v organizirani družbeni skupnosti\n // priti iz rabe prenehati se rabiti; domačija je prišla na dražbo; prišel je pod njegov vpliv on je začel nanj vplivati; kot dediči pridejo v poštev vsi otroci kot dediče je treba upoštevati\n // pog. rad bi prišel do profesorja postal profesor; pitje kave je prišlo v navado postalo navada\nb) s smiselnim osebkom v dajalniku, s prislovno rabljenim izrazom: pog. prišlo mu je slabo postalo; star. kar vroče mu je prišlo, ko je to slišal\nc) nedov., pog., s pridevnikom: koruza pride predraga za krmljenje je; ta stvar pride pretežka, če je iz železa\n● pog. ko pridejo leta, boš težje delal ko se boš postaral; ekspr. kadar ni ubogal, je prišla palica na pomoč kadar je bilo opominjanje brez uspeha, je bil tepen; pog. skozi luknjo pride vtaknjena železna palica je; se vtakne; ekspr. tako mi je prišlo, pa sem ga udaril izraža nastop določenega stanja, zaradi katerega pride do dejanja; pog. vse je naredil zate, ti pa prideš in mu očitaš malomarnost poudarja dejanje v sledečem stavku; ekspr. zdaj je prišla njegova ura uresničile so se mu želje; zdaj lahko uresniči svoje namere; evfem. prišla je njegova zadnja ura umira; tudi nanj pride vrsta tudi on bo moral to pretrpeti; tudi on bo moral umreti; ko so drugi utihnili, je on prišel do besede začel govoriti; ekspr. priti stvarem do dna, knjiž. do jedra popolnoma jih spoznati; publ. na posvetovanju niso prišli do skupnega jezika niso dosegli enakega mnenja o kaki stvari; ekspr. nikdar mu ne prideš do konca ne da se prepričati; ekspr. otroci so že prišli do (svojega) kruha se sami preživljajo, vzdržujejo; priti do sape ustavil se je, da bi prišel do sape začel lažje dihati; publ. gospodarstvo ne pride do sape v gospodarstvu ne morejo začeti normalno delati, poslovati; ekspr. ni prišla do sape od presenečenja zelo je bila presenečena; ekspr. ko je nevarnost minila, so spet prišli do sape so se sprostili; pog. sam ne bi prišel do tega, na to, kar ste mi povedali ne bi spoznal, odkril, ugotovil tega; pog. kako pa pridete do tega, da si kar sami jemljete niste upravičeni; pog. nista prišla do ti nista se začela tikati; ekspr. ni mu mogel priti do živega izraža nesposobnost osebka, da bi koga bistveno prizadel; ekspr. to mu je prišlo prav iz srca je rekel zelo iskreno, prizadeto; veliko izobražencev je prišlo iz njihove šole je vzgojila, dala njihova šola; ekspr. iz njegovih ust je prišla obsodba on je izrekel obsodbo; ekspr. ni vse za natis, kar pride izpod peresa kar kdo napiše; ekspr. poskrbi, da mi pride izpred oči da bo odšel; da ga ne bom več videl; pog. slabost je prišla od slabega zraka povzročil jo je slab zrak; ekspr. ni še prišel dosti od tal ni še dosti zrasel; pog. bil je še začetnik, komaj je prišel z univerze jo je končal; pog. k hiši je prišla nova gospodinja dobili so novo gospodinjo; priti k sebi pog. čelo so mu zmočili z mrzlo vodo, da bi prišel k sebi se zavedel; pog. ko so ji dali jesti, je prišla k sebi si je opomogla; pog. odkar ga ni videla, je prišel precej k sebi si je izboljšal gospodarski položaj; se je precej zredil; priti med ljudi star. slovnica je prišla med ljudi leta 1584 je izšla; stvar je že prišla med ljudi se je razvedela, postala splošno znana; priti na čisto v tej stvari sta prišla na čisto sta poravnala vse medsebojne obveznosti; prišel je na čisto sam s seboj spoznal je, kakšen je; priti na dan ekspr. knjiga je že prišla na dan je izšla; ti predmeti so prišli na dan pri izkopavanju so bili odkriti; vse pride na dan vse se izve, pojasni; ekspr. pridi z besedo na dan povej, kaj misliš; ekspr. po večletnem skrivanju je prišel na dan se je pokazal, se nehal skrivati; star. prišel je njemu na rame on mora skrbeti zanj; star. nadloge so prišle nadenj, nanj so ga prizadele; ekspr. prišla je na grmado sežgali so jo na grmadi; ekspr. prišel je na čudovito idejo, misel spomnil se je nečesa čudovitega; predlagal je nekaj čudovitega; glede njega, z njim je hotel priti na jasno izvedeti, spoznati, kakšen je v resnici, kaj namerava; priti na jezik govori, kar mu pride na jezik nič ne pretehta, ne premisli, kar govori; zapiše besedo, kakor mu na jezik pride se je slučajno spomni; kletev mu je nehote prišla na jezik nehote jo je izgovoril; pog. priti na kant, na nič obubožati, gospodarsko propasti; ekspr. priti na konja uspeti, doseči cilj; ekspr. tudi vi boste prišli na tapeto tudi o vas bodo kritično govorili; ekspr. še na misel, na pamet mi ne pride, da bi to storil izraža močno zanikanje; ekspr. to mi ne pride nikoli na misel, na pamet tega se nikoli ne spomnim; nikoli ne pomislim na to; pog. meso je prišlo na mizo le ob največjih praznikih meso so jedli le ob največjih praznikih; pog. tudi ti boš prišel na moje boš v takih razmerah, stanju, kot sem jaz; pog. torej je prišlo na moje je tako, kot sem jaz trdil; ekspr. drama ne bo nikoli prišla na oder ne bo nikoli uprizorjena; ekspr. priti na okus pri kaki stvari začutiti zadovoljstvo ob njej; priti na beraško palico popolnoma obubožati; priti na pot ekspr. pazi, da mu ne prideš na pot da ga ne začneš ovirati pri njegovi dejavnosti, delu; da te ne dobi, odkrije; ekspr. upala je, da bo prišel na pravo pot da bo začel živeti pošteno; priti na površje na površje so prišle napredne družbene sile so se uveljavile; na površje so prišle nekatere doslej neznane stvari so postale znane, javne; priti na svoj račun ekspr. misli, da bo prišel na svoj račun bo imel korist; ekspr. smučarji so prišli na svoj račun so se lahko dosti smučali; vprašanje je prišlo na dnevni red se je začelo obravnavati; po njegovi smrti je posestvo prišlo na sina postalo sinova last; pazi, da ne prideš na slabše da se ti ne bo godilo slabše; ekspr. v tem kraju je prišel na svet se je rodil; na uho mu je prišlo rahlo brnenje zaslišal je; ekspr. pazil je, da to ne bi prišlo komu na uho, ušesa da tega ne bi kdo izvedel; ekspr. priti na zeleno vejo gmotno si opomoči; priti na vrsto ta stvar še ni prišla na vrsto se še ne more obravnavati, uresničiti, opraviti; zdaj pridete vi na vrsto za plačilo boste morali vi plačati; ekspr. pazi, da ne prideš ob glavo da te ne ubijejo; ekspr. zaradi te nesreče je prišel čisto ob pamet ni sposoben premišljeno, razsodno ravnati; ekspr. ukrade, kar mu pride pod roko kar more; priti pred koga ekspr. zaradi laži se mu ne upa priti pred oči čuti se krivega, boji se ga; ekspr. razbil je vse, kar mu je prišlo pred oči kar je videl, dosegel; stvar bo prišla pred sodišče bo obravnavana na sodišču; stvar je prišla v javnost se je razvedela, postala splošno znana; ekspr. priti v konflikt s kom ne soglašati s kom, nasprotovati mu; ekspr. priti v konflikt s predpisi ravnati v nasprotju z njimi; evfem. prišel je že v leta postaral se je; ekspr. tako ravnanje mu je prišlo v meso in kri je postalo njegova navada; prišel je popolnoma v njeno oblast popolnoma se je podredil njeni volji, njenim zahtevam; publ. problem manjšin je spet prišel v ospredje postal pomemben, pereč; knjiž. njegov pogum je prišel v pregovor je postal splošno znan; te znamke so že prišle v promet se že prodajajo, uporabljajo; priti v roke prebere vsako knjigo, ki mu pride v roke jo dobi, najde; pog. če mu bo prišel v roke, bo tepen če ga bo dobil, ujel; ekspr. ne bi rad njemu prišel v roke bil njemu podrejen; posestvo je prišlo v tuje roke je prenehalo biti last določene družine; priti v stik z drugimi deželami videti, spoznati jih; to mu še ni prišlo v zavest tega se še ne zaveda; pog. prišel je ljudem v zobe opravljajo ga; priti za kom ekspr. vino je prišlo za njim ga je upijanilo šele nekaj časa po pitju; ekspr. prišlo je za njim, kaj je hotela šele kasneje je doumel; ekspr. vse to stradanje bo prišlo za teboj kasneje boš čutil posledice stradanja; evfem. kmalu bom prišel za teboj bom umrl; priti blizu sprl se je z nami, pa ne pride več blizu ne prihaja več k nam; ekspr. z ničimer mu ne prideš blizu zelo je nedostopen; ni ga mogoče prizadeti; priti daleč iron. daleč si prišel moralno, gospodarsko si zelo propadel; brez znanja ne prideš daleč ne boš imel uspehov; nar. testo je že prišlo gor je vzhajano; priti kam ekspr. kam pa pridemo, če bo vsak delal po svoje izraža odklonitev; ekspr. kam smo prišli, zmeraj slabše je izraža nezadovoljstvo s stanjem; ekspr. vidite, kam je prišel s pijančevanjem kako zelo je moralno in gmotno propadel zaradi njega; priti naokrog pog. leto hitro pride naokrog mine; pog. novica je prišla naokrog se je razvedela; pog. prišla sem malo naokrog na obisk; priti naprej nar. dostikrat mi naprej pride, kako smo živeli včasih se spomnim, pomislim; pog. prišel je naprej od njegovih pojmovanj njegova pojmovanja je razvil, dopolnil; pog. v kmetijstvu niso prišli dosti naprej niso dosti napredovali, se razvili; pog. v službi je prišel naprej dobil boljši položaj; pog. z zidanjem so prišli le malo naprej le malo so sezidali; pog. počasi je le prišel naprej si je gmotno opomogel; priti naproti knjiž. rad pride vsakemu naproti mu skuša ustreči; ekspr. pobotal bi se z njim, če bi mu le prišel malo naproti če bi mu pri tem malo pomagal; ne priti nikamor ekspr. pogajanja o ustavitvi bojev niso prišla nikamor niso bila uspešna; pog. s svojo trmo ne boš nikamor prišel ne boš nič dosegel; odtod pride tudi ime kraja izvira; priti prav pog. če nisem prav prišel, lahko grem če nisem dobrodošel; pog. vsaka beseda mu prav pride vsako besedo zna spretno porabiti v šali, pogovoru; pog. to bi mi prav prišlo bi mi koristilo, pomagalo; priti proč nižje pog. prašiči so mu proč prišli poginili; nižje pog. pri nas nobena reč proč ne pride se ne pokvari, uniči; priti skozi nižje pog. avto zaradi okvar pri kontroli ni prišel skozi so ga izvrgli, zavrnili; nižje pog. s tem denarjem ne pridemo skozi ne moremo shajati; nižje pog. poceni je prišel skozi ni bil huje poškodovan, kaznovan; ni imel dosti stroškov; priti skupaj pog. glede otrokovega imena nista prišla skupaj se nista zedinila; pog. tu prideta cesti skupaj se združita; pog. ta dva ne bosta prišla skupaj se ne bosta poročila; se ne bosta sporazumela; pog. kadar prideta skupaj, se prepirata se srečata; pog. mladina bo zvečer prišla skupaj se bo zbrala; pog. prišel bo, če ne bo prišlo kaj vmes če ne bo tega kaj preprečilo; priti zraven pog. preveč ima oboževalcev, on ne pride zraven nima možnosti, da bi si pridobil njeno naklonjenost; pog. imamo prijetno družbo, še ti pridi zraven se pridruži; pog. zaradi prehude konkurence ne boš prišel zraven uspel v potegovanju za kaj; pog. stvar se je razvijala, kakor je prišlo nenačrtno; pride pa mine nobena stvar ne traja neskončno dolgo; nič ne pride samo od sebe za vsako stvar se je treba truditi; ekspr. vse pride, vse mine izraža pomirjenje s čim; preg. kdor prej pride, prej melje prvi ima prednost; preg. nesreča ne pride nikoli sama slabi, neprijetni dogodki se pogosto vrstijo drug za drugim; preg. čez sedem let vse prav pride vsaka stvar se da kdaj s pridom uporabiti\n♦ rel. priti v nebesa doseči posmrtno osrečujoče stanje zveličanih; šport. naše moštvo je prišlo v finale\nprišédši -a -e star.: prišedši v mesto, je poiskal prijatelja; vsi so se ozrli na prišedšo žensko; sam.: prišedšega so burno pozdravili\npríšel -šla -o: prišli fantje, vojaki; vsi so pogledali prišla dekleta; sam.: govorili so o prišlih in domačih\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pritléšen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pritléšen -šna -o prid. (ẹ̄) nar. pritlehen, pritalen: pritlešne veje / pritlešno drevje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pritočíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pritočíti -ím dov., pritóčil (ī í) nar. prikotaliti, pritrkljati: pritočil je h kovaču kolo v popravilo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pritólči,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pritólči -tólčem [ou̯] dov., pritólci pritólcite in pritolcíte; pritólkel pritólkla (ọ́) \n1. priti, navadno glasno udarjajoč z nogo, palico ob tla: v hišo je pritolkel mož z leseno nogo\n // ekspr. s težavo priti: proti večeru pritolčeta do koče\n2. nar. pribiti: pritolči desko\npritólči se ekspr. s prizadevanjem, trudom priti do česa: pritolči se do poklica\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pritŕzniti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pritŕzniti -em dov. (ŕ ȓ) nar. pripreti: vrata je brez šuma pritrznil \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pritvésti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pritvésti -tvézem in pritvêsti -tvêzem dov., pritvézel (ẹ́; é) nar. privezati, navezati: pritvesti vola / pritvesti z verigo\npritvézen -a -o: k jaslim pritvezena krava\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
privékati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n privékati tudi privekáti -am, tudi privékati -am dov. (ẹ́ á ẹ́; ẹ̄) nar. prijokati: otrok je privekal domov\n● ekspr. bila je slabotna, odkar je privékala na svet se je rodila \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prizadejáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prizadejáti -déjem dov., tudi prizadém; 2. mn. prizadéjete tudi prizadéste, 3. mn. tudi prizadejó; prizadéj in prizadèj; prizadejál (á ẹ̑) navadno kot nedoločnik in deležnik na -l \n1. raba peša povzročiti poškodbe, okvare; prizadeti: mesto je potres zelo prizadejal\n2. z oslabljenim pomenom narediti, da je kdo deležen tega, kar izraža samostalnik: prizadejati komu bolečino, žalost; prizadejati veliko krivico, škodo\n● nar. otroci so ji precej prizadejali z njimi je imela veliko dela, skrbi\nprizadejáti si nedov., nar. prizadevati si: veliko si je prizadejal, da bi se oženil\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prizadéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prizadéti -dénem dov., prizadêni prizadeníte (ẹ́) \n1. povzročiti duševno bolečino, trpljenje: njegove besede so jo prizadele; vsaka krivica, smrt ga zelo prizadene; brezobzirno, neprijetno prizadeti; ekspr. prizadeti v živo zelo\n // branje te pesmi ga je prizadelo vznemirilo\n // čustveno prizadeti\n // povzročiti škodo, težave: ta kazen bo prizadela vse, ne samo krivca; povodenj je prizadela zlasti kmečko prebivalstvo; raznarodovalni pritisk je najbolj prizadel mlajšo generacijo / pomagati deželam, ki jih je vojna najbolj prizadela / duhovno, materialno prizadeti\n2. povzročiti poškodbe, okvare: potres je prizadel zlasti neustrezno zgrajene stavbe; bombni napad je mesto zelo prizadel / ta bolezen lahko prizadene oči, srce; paraliza jo je zelo prizadela / mraz rastline prizadene\n3. povzročiti, da je kaj v slabšem položaju, v nevarnosti: prizadeti interese, koristi koga; to bo prizadelo red in mir / kazen je prizadela njegov ponos / publ. ta ukrep je prizadel osebne dohodke zaradi tega ukrepa so se osebni dohodki znižali, zmanjšali\n4. z oslabljenim pomenom narediti, da je kdo deležen tega, kar izraža samostalnik: prizadeti komu bolečino, žalost; prizadeti sitnosti, škodo; veliko hudega jim je prizadel\n // izraža, da je kdo deležen tega, kar določa osebek: dosti hudega ga je prizadelo v življenju; človeštvo so prizadele nadloge / te kraje pogosto prizadene potres v teh krajih je potres pogosten\n5. nedov. in dov., redko tikati se, zadevati: ta predpis nas ne prizadene\n● nar. otroci ji veliko prizadenejo z njimi ima veliko dela, skrbi; ekspr. ti stroški jih niso dosti prizadeli so jih lahko poravnali; star. očeta je prizadelo zadela ga je kap; ekspr. ni bilo fanta, ki mu ne bi prizadela srca ki se ne bi zaljubil vanjo\nprizadéti si nedov., nar. prizadevati si: veliko si prizadene, da bi se oženil; nobeden drug si za to ni toliko prizadel\nprizadét -a -o \n1. deležnik od prizadeti: zdravljenje prizadetega organa; njegov ponos je bil prizadet; on je najmanj prizadet pri tem; pri potresu prizadete hiše; prizadeta krivica; pomoč prizadetemu prebivalstvu\n2. ki ima kako, navadno prirojeno napako, okvaro: imeti prizadetega otroka; po nesreči je ostal prizadet; duševno, telesno prizadet; slušno prizadeti otroci; prisl.: prizadeto govoriti; dogodek opisuje zelo prizadeto; sam.: prizadeti tega ni vedel; pomoč prizadetim\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prizajéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prizajéti -jámem dov., prizajêmi prizajemíte; prizajél; nam. prizajét in prizajèt (ẹ́ á) nar. začeti zajemati, jesti: sedli so za mizo in prizajeli \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prizdéti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prizdéti se -ím se dov., prizdì se (ẹ́ í) nav. 3. os., nar. zahodno zazdeti se: prizdelo se mu je, da je nekdo potrkal na vrata \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prizemníkovec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prizemníkovec -vca m (í) nar. debelejša palica, navadno odrezana pri zemlji: tepsti s prizemnikovcem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
príža,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n príža -e ž (ī) nar. proga, črta: obleka s temno rjavimi prižami\n // lisa: po obrazu je imel umazane priže \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prížast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prížast -a -o prid. (ī) nar. progast, črtast: prižasta srajca; rdeče prižasta podloga\n // lisast: prižast obraz \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pŕnja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pŕnja -e ž (r̄) nar. cunja: zaviti v umazano prnjo / biti oblečen v siromašne prnje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
procájna,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n procájna -e ž (ȃ) nar. košara, cajna: nesti v procajni \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prócka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prócka -e ž (ọ̑) nar. dolenjsko košara, cajna: plesti procke / nabrati procko krompirja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pródec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pródec -dca m (ọ̑) manjšalnica od prod: pot je bila posuta s prodcem\n● nar. vzhodno prodec ob reki prod \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prógla,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prógla -e ž (ọ̑) nar. past, zanka: nastaviti proglo; ujeti se v proglo / ptičja progla; progla za miši \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
proíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n proíti prôjdem dov., prôjdite; prôšel prôšla (í ó) nar. belokranjsko \n1. (od)iti: preden projdeš, se oglasi\n2. miniti, končati se: leta hitro projdejo\n● nar. belokranjsko denar hitro projde se porabi, se potroši\nprôšel -šla -o zastar.: misliti na prošla leta\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prólenk,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prólenk -a m (ọ̑) nar. vzhodno prašiček: ob trgatvi so spekli prolenka \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prôsec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prôsec -sca m (ó) nar. snubec: ona ima veliko proscev / poslati prosce na dekletov dom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prosénka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prosénka -e ž (ẹ̄) nar. užitna goba z rumenkasto rjavim klobukom; peščenka: nabirati prosenke\n♦ zool. ptica selivka z zlato rjavimi pegami po temnem hrbtu, Pluvialis apricaria \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prosníca,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prosníca -e ž (í) nar. vzhodno deska ali tram v stropu: ena od prosnic se je zlomila / lesene prosnice v stropu\n // nav. mn. neometan lesen strop: nizka kmečka soba s prosnicami \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pŕstanec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n pŕstanec -nca m (ŕ) \n1. prst (roke) med sredincem in mezincem: noht prstanca; prstan na prstancu\n2. nar. rastlina s svetlo ali oranžno rumenimi cveti v koških; ognjič: cvetoči prstanci\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
