New column,New column (1)
národnostnik,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n národnostnik -a m, člov. (á) pog. \nposlanec madžarske, italijanske narodne skupnosti v slovenskem parlamentu: Narodnostnika sta glasovala za novelo zakona E (↑)národnost \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
nasadíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n nasadíti -ím dov., nasádil (ī í) \n1. spraviti, pritrditi orodje na ročaj: nasaditi cepin, sekiro, vile / vojaki so nasadili bajonete na puške\n // namestiti vrata, okno na tečaje: nasaditi oknico, vrata / nasaditi kolo\n2. postaviti sadike v zemljo, kjer bodo rastle: nasaditi drevesa; letos so nasadili precej krompirja / nasaditi vrt z okrasnim grmičevjem; pren., ekspr. v poročilo je nasadil samih rožic\n3. ekspr. nabosti, natakniti: vzel je vilice in nasadil pečenko; nasaditi na konico noža; poskušal je nasaditi ribo z ostmi; nasadil se je na koničasto rogovilo / podivjani bik se je zaletel proti njemu in ga nasadil na roge\n // dati, namestiti: nasaditi čepico na kljuko; nasadil si je klobuk na glavo in odšel / kipu so odbili glavo in mu nasadili drugo\n4. agr. dati valiti: nasadili so dvajset jajc / nasaditi kokoš\n● ekspr. žena mu je nasadila roge imela je spolni odnos, spolne odnose z drugimi moškimi\nnasajèn -êna -o \n1. deležnik od nasaditi: z drevjem nasajen vrt; krompir je že nasajen; sekira, nasajena na dolgo toporišče; majavo nasajena pila; pokrivalo je imela po strani nasajeno / na kratke noge nasajeno telo; oblaki so bili kakor nasajeni na vrhove visokih smrek\n2. pog., ekspr. nerazpoložen, razdražljiv: biti nasajen; ni vedela, zaradi česa je nasajen\n● ekspr. glavo ima na pravem mestu nasajeno zna pametno, premišljeno ravnati; ekspr. danes je nekam kratko nasajen slabe volje, odrezav\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
nasajênost,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n nasajênost -i ž (é) pog. nerazpoloženost, razdražljivost: te besede je izrekel brez nasajenosti / v nasajenosti ji je marsikaj izrekel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; nasajênost -i ž (é) pog. nerazpoloženost, razdražljivost: te besede je izrekel brez nasajenosti / v nasajenosti ji je marsikaj izrekel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
nasamáriti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n nasamáriti -im dov. (á ȃ) nižje pog. prevarati, ukaniti: pazi, da te ne bodo nasamarili \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; nasamáriti -im dov. (á ȃ) nižje pog. prevarati, ukaniti: pazi, da te ne bodo nasamarili \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
nasánkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n nasánkati -am dov. (ȃ) pog., ekspr. \n1. postati deležen česa neprijetnega, neugodnega: nasankali smo; nisi zadnji, ki je nasankal zaradi tega\n2. prevarati, ukaniti: pošteno si me nasankal; nasankali so se, ker so mu verjeli\nnasánkati se zadovoljiti svojo potrebo, željo po sankanju: letos smo se nasankali in nasmučali\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; nasánkati -am dov. (ȃ) pog., ekspr. \n1. postati deležen česa neprijetnega, neugodnega: nasankali smo; nisi zadnji, ki je nasankal zaradi tega\n2. prevarati, ukaniti: pošteno si me nasankal; nasankali so se, ker so mu verjeli\nnasánkati se zadovoljiti svojo potrebo, željo po sankanju: letos smo se nasankali in nasmučali\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
nasékati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n nasékati -am dov. (ẹ́ ẹ̑) \n1. s sekanjem priti do določene količine česa: nasekati drva za zimo / nasekali so dva kubična metra kamenja\n2. s sekanjem narediti zarezo, zareze: nasekati bruno\n♦ teh. nasekati pilo narediti vzporedne grebene na pili\n3. pog., ekspr. natepsti, pretepsti: otroke je velikokrat nasekal; pošteno koga nasekati\n // premagati: nasekati sovražnika / na tekmovanju je vse nasekal\nnasékati se pog., ekspr. napiti se (alkoholne pijače): včeraj so se ga nasekali\nnasékan -a -o: biti zelo nasekan; nasekana drva\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; nasékati -am dov. (ẹ́ ẹ̑) \n1. s sekanjem priti do določene količine česa: nasekati drva za zimo / nasekali so dva kubična metra kamenja\n2. s sekanjem narediti zarezo, zareze: nasekati bruno\n♦ teh. nasekati pilo narediti vzporedne grebene na pili\n3. pog., ekspr. natepsti, pretepsti: otroke je velikokrat nasekal; pošteno koga nasekati\n // premagati: nasekati sovražnika / na tekmovanju je vse nasekal\nnasékati se pog., ekspr. napiti se (alkoholne pijače): včeraj so se ga nasekali\nnasékan -a -o: biti zelo nasekan; nasekana drva\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
naslòv,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n naslòv -óva m (ȍ ọ́) \n1. navedba imena, priimka in bivališča: napisati, povedati svoj naslov; natančen, nečitljiv naslov; sporočiti na določen naslov; naslov na pismu, pošiljki; sprememba naslova / dobivati pošto na počitniški, privatni, vojaški naslov / dati komu svoj naslov; pog. vaš naslov, prosim / naslov podjetja, šole\n // kraj bivanja, prebivanja: predstavil se je, naslova pa ni povedal / iskati koga na napačnem naslovu\n2. navadno s prilastkom ime glasbenega, likovnega, literarnega dela: naslov članka, filma, knjige, poglavja; naslov televizijske oddaje; pesem, slika brez naslova; dati, povedati naslov za šolsko nalogo; film z naslovom Na svoji zemlji / izdati knjigo pesmi pod naslovom Poezije / veliki časopisni naslovi napovedujejo konec vojne naslovi časopisnih člankov\n // drami je dal naslov Hlapci; revija ima, nosi naslov Sodobnost / publ. delovni naslov dela naslov, ki ga nosi delo med nastajanjem\n3. s prilastkom beseda, več besed, ki izražajo, označujejo\na) višjo, visoko stopnjo izobrazbe: podeliti naslov doktor znanosti, doktorja znanosti / dobiti, doseči akademski, doktorski naslov\nb) višjo, visoko stopnjo na hierarhični lestvici v kaki družbi, organizaciji: imeti pravico do naslova guverner, načelnik / dobiti, podeliti baronski, plemiški naslov; ministrski, vladarski naslov / publ. biti izvoljen v naslov znanstveni svetnik za znanstvenega svetnika\nc) publ. visoko stopnjo na jakostni, vrednostni lestvici v kaki športni disciplini, kulturni dejavnosti: dobiti naslov najboljša filmska igralka; obdržati, osvojiti naslov prvaka, zmagovalca / pomeriti se za državne naslove naslove državnih prvakov\n // naslov heroja, udarnika / častni naslov\nč) vrsto glede na medsebojne, zlasti starostne, vljudnostne odnose ljudi: spoštljiv naslov; naslov za odraslega moškega / nagovoriti koga z naslovom tovariš\n4. jur., navadno v zvezi pravni naslov pravni predpis, dokument, na osnovi katerega se lahko uveljavlja določena pravica: dokazati, navesti pravni naslov / dedič na podlagi pravnega naslova zakona / izvršilni naslov pravnomočna odločba ali druga listina, s katero se dovoli izvršba\n // publ. sklad, fond: dobiti sredstva iz naslova zdravstvenega zavarovanja\n5. zastar. oznaka, vzdevek: vzdeli so mu naslov krasnoslovec / delu je dal naslov izvirna povest podnaslov\n● publ. braniti naslov prvaka tekmovati za pravico do naslova prvaka, pridobljenega na prejšnjem tekmovanju; ekspr. obrnil si se na napačen naslov v tej zadevi ti ne bom pomagal, ustregel\n♦ biblio. prejeti sto naslovov sto različnih časopisov, knjig; elektr. naslov celice število, simbol, ki označuje mesto pomnilne celice v pomnilniku (elektronskega) računalnika; ptt brzojavni naslov pri pošti prijavljen skrajšani naslov fizične ali pravne osebe; šah. mojstrski, velemojstrski naslov\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; naslòv -óva m (ȍ ọ́) \n1. navedba imena, priimka in bivališča: napisati, povedati svoj naslov; natančen, nečitljiv naslov; sporočiti na določen naslov; naslov na pismu, pošiljki; sprememba naslova / dobivati pošto na počitniški, privatni, vojaški naslov / dati komu svoj naslov; pog. vaš naslov, prosim / naslov podjetja, šole\n // kraj bivanja, prebivanja: predstavil se je, naslova pa ni povedal / iskati koga na napačnem naslovu\n2. navadno s prilastkom ime glasbenega, likovnega, literarnega dela: naslov članka, filma, knjige, poglavja; naslov televizijske oddaje; pesem, slika brez naslova; dati, povedati naslov za šolsko nalogo; film z naslovom Na svoji zemlji / izdati knjigo pesmi pod naslovom Poezije / veliki časopisni naslovi napovedujejo konec vojne naslovi časopisnih člankov\n // drami je dal naslov Hlapci; revija ima, nosi naslov Sodobnost / publ. delovni naslov dela naslov, ki ga nosi delo med nastajanjem\n3. s prilastkom beseda, več besed, ki izražajo, označujejo\na) višjo, visoko stopnjo izobrazbe: podeliti naslov doktor znanosti, doktorja znanosti / dobiti, doseči akademski, doktorski naslov\nb) višjo, visoko stopnjo na hierarhični lestvici v kaki družbi, organizaciji: imeti pravico do naslova guverner, načelnik / dobiti, podeliti baronski, plemiški naslov; ministrski, vladarski naslov / publ. biti izvoljen v naslov znanstveni svetnik za znanstvenega svetnika\nc) publ. visoko stopnjo na jakostni, vrednostni lestvici v kaki športni disciplini, kulturni dejavnosti: dobiti naslov najboljša filmska igralka; obdržati, osvojiti naslov prvaka, zmagovalca / pomeriti se za državne naslove naslove državnih prvakov\n // naslov heroja, udarnika / častni naslov\nč) vrsto glede na medsebojne, zlasti starostne, vljudnostne odnose ljudi: spoštljiv naslov; naslov za odraslega moškega / nagovoriti koga z naslovom tovariš\n4. jur., navadno v zvezi pravni naslov pravni predpis, dokument, na osnovi katerega se lahko uveljavlja določena pravica: dokazati, navesti pravni naslov / dedič na podlagi pravnega naslova zakona / izvršilni naslov pravnomočna odločba ali druga listina, s katero se dovoli izvršba\n // publ. sklad, fond: dobiti sredstva iz naslova zdravstvenega zavarovanja\n5. zastar. oznaka, vzdevek: vzdeli so mu naslov krasnoslovec / delu je dal naslov izvirna povest podnaslov\n● publ. braniti naslov prvaka tekmovati za pravico do naslova prvaka, pridobljenega na prejšnjem tekmovanju; ekspr. obrnil si se na napačen naslov v tej zadevi ti ne bom pomagal, ustregel\n♦ biblio. prejeti sto naslovov sto različnih časopisov, knjig; elektr. naslov celice število, simbol, ki označuje mesto pomnilne celice v pomnilniku (elektronskega) računalnika; ptt brzojavni naslov pri pošti prijavljen skrajšani naslov fizične ali pravne osebe; šah. mojstrski, velemojstrski naslov\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
naspidíran,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n naspidíran -a -o prid. (ȋ) pog., zlasti v sproščenem ožjem krogu \n1. zelo živahen, dejaven: Ko ima veliko dela in je naspidirana, ji sploh ni do hrane, na potovanjih pa, ko tempo malo popusti, se vedno zredi \n2. v katerem si stvari hitro sledijo: Grozljiva, a v današnjem naspidiranem, razrvanem svetu na žalost zelo pogosta tematika: o otrocih, ki se trpinčijo E ↑naspidírati \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016.; naspidíran -a -o prid. (ȋ) pog., zlasti v sproščenem ožjem krogu \n1. zelo živahen, dejaven: Ko ima veliko dela in je naspidirana, ji sploh ni do hrane, na potovanjih pa, ko tempo malo popusti, se vedno zredi \n2. v katerem si stvari hitro sledijo: Grozljiva, a v današnjem naspidiranem, razrvanem svetu na žalost zelo pogosta tematika: o otrocih, ki se trpinčijo E ↑naspidírati \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
naspidírati,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n naspidírati -am dov. (ȋ) pog., zlasti v sproščenem ožjem krogu \npovzročiti, da postane kdo bolj živahen, dejaven: Zanima me, ali te zeleni čaj res naspidira E iz spidírati iz ↑speed \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016.; naspidírati -am dov. (ȋ) pog., zlasti v sproščenem ožjem krogu \npovzročiti, da postane kdo bolj živahen, dejaven: Zanima me, ali te zeleni čaj res naspidira E iz spidírati iz ↑speed \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
nasprótje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n nasprótje -a s (ọ̑) \n1. pojav ali stanje, ko se kaj po bistvenih lastnostih razlikuje od določenega: v njegovih trditvah je precej nasprotij; odpraviti, omiliti nasprotja; izgladil je na prvi pogled veliko nasprotje; v stranki je prišlo do nasprotij; družbena, nacionalna, politična, razredna, socialna nasprotja; nasprotje med besedami in dejanji; nasprotje med mladimi in starimi; nasprotja v izpovedbah prič; knjiž. Indija je dežela nasprotij / priti v nasprotje s predpisi, z zakonom; to je v nasprotju z logiko, moralo, s prej povedanim; ekspr. to je v kričečem nasprotju z njegovimi težnjami; ravnati v nasprotju s predpisi\n♦ soc. enotnost nasprotij načelo, da je trenutno stanje posledica ravnotežja sil v stvareh in pojavih\n2. kar se v čem bistvenem popolnoma razlikuje od drugega: njegova zadnja umetniška zbirka je nasprotje prejšnji; nasprotje izrazu dober je slab; tema v Župančičevi poeziji se pojavlja le kot nasprotje luči\n // ekspr., navadno s prilastkom kdor je od koga po lastnostih, mišljenju popolnoma drugačen: sin je pravo nasprotje očeta; dekle je živo nasprotje svoje družine\n● evfem. zaradi meje sta si prišla v nasprotje sta se sprla; pog., ekspr. tvoja trditev je v direktnem nasprotju s splošnim mnenjem popolnoma nasprotna; publ. v nasprotju s prvo tekmo je naša reprezentanca drugo tekmo izgubila v prvi tekmi je zmagala, drugo pa je izgubila; nasprotja se privlačujejo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; nasprótje -a s (ọ̑) \n1. pojav ali stanje, ko se kaj po bistvenih lastnostih razlikuje od določenega: v njegovih trditvah je precej nasprotij; odpraviti, omiliti nasprotja; izgladil je na prvi pogled veliko nasprotje; v stranki je prišlo do nasprotij; družbena, nacionalna, politična, razredna, socialna nasprotja; nasprotje med besedami in dejanji; nasprotje med mladimi in starimi; nasprotja v izpovedbah prič; knjiž. Indija je dežela nasprotij / priti v nasprotje s predpisi, z zakonom; to je v nasprotju z logiko, moralo, s prej povedanim; ekspr. to je v kričečem nasprotju z njegovimi težnjami; ravnati v nasprotju s predpisi\n♦ soc. enotnost nasprotij načelo, da je trenutno stanje posledica ravnotežja sil v stvareh in pojavih\n2. kar se v čem bistvenem popolnoma razlikuje od drugega: njegova zadnja umetniška zbirka je nasprotje prejšnji; nasprotje izrazu dober je slab; tema v Župančičevi poeziji se pojavlja le kot nasprotje luči\n // ekspr., navadno s prilastkom kdor je od koga po lastnostih, mišljenju popolnoma drugačen: sin je pravo nasprotje očeta; dekle je živo nasprotje svoje družine\n● evfem. zaradi meje sta si prišla v nasprotje sta se sprla; pog., ekspr. tvoja trditev je v direktnem nasprotju s splošnim mnenjem popolnoma nasprotna; publ. v nasprotju s prvo tekmo je naša reprezentanca drugo tekmo izgubila v prvi tekmi je zmagala, drugo pa je izgubila; nasprotja se privlačujejo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
