Entry content,Entrycontent link
"pentljáti -ám nedov. (á ȃ) \n1. slabš. družiti se: niso mu zaupali, ker je pentljal z nasprotniki; z njim se ni dobro pentljati\n2. ekspr. počasi delati, navadno brez učinka, uspeha: hitreje, nikar toliko ne pentljaj\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pentljáti
"perésar -ja m (ẹ̑) slabš. pisarniški delavec, pisar: za mizo je sedel neprijazen peresar\n // pisatelj, pisec: objavijo vse, kar napiše ta peresar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",perésar
"perogríz -a m (ȋ) slabš. pisarniški delavec, pisar: bil je nekakšen pisarček, perogriz \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",perogríz
"perogrízec -zca m (ȋ) slabš. pisarniški delavec, pisar: perogrizci iz uradov \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",perogrízec
"peroprásk in peropràsk -áska m (ȃ; ȁ á) slabš. pisarniški delavec, pisar: postal je nekakšen peroprask \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",peroprásk
"pès psà m (ə̏ ȁ) \n1. domača žival za čuvanje doma, za lov: pes cvili, laja, renči; pes je prijazno mahal z repom; ugriznil ga je pes; dražiti, naščuvati psa; izpustiti psa z verige; voditi psa na vrvici; dolgodlak pes; popadljiv, stekel pes; pes s košatim repom, visečimi uhlji; biti lačen kot pes zelo; biti komu pokoren, vdan, zvest kot pes zelo, brezpogojno; pog. laže, kot pes teče zelo; pogosto; odšel je kot pretepen pes ponižno, nesamozavestno; slabš. gleda me kot psa sovražno, neprijazno; ozmerjati koga kot psa zelo; vulgarno; pobili so jo kot psa neusmiljeno; na krut, grozovit način; pokopali so ga kot psa brez običajnega obreda, brez pietete; preganjali so jih kot pse neusmiljeno; neprenehoma; oče ga je pretepel kot psa zelo, neusmiljeno; zebe me kot psa zelo\n // kot opozorilo pozor, hud pes / čistokrvni pes; hišni pes ki se goji v stanovanju, zlasti za družbo, zabavo; lavinski psi izučeni za reševanje izpod plazov; lovski psi; službeni psi ki se glede na sposobnosti uporabljajo v vojski, policiji in za reševanje; pes čuvaj\n // samec take živali: pes in psica\n2. nizko, navadno s prilastkom hudoben, nasilen človek: pazi se tega psa, ker te bo ogoljufal; s tem psom se že eno leto ne menim / kot psovka: ti bom že pokazal, pes garjavi; prekleti pes, kaj si drzne; molči, ti pes / fašistični psi spet ropajo in požigajo fašisti\n3. v medmetni rabi izraža\na) prepričanost o čem: ni pes, da ga ne bi dohiteli; ni pes, da tega tudi jaz ne bi zmogel\nb) močno čustveno prizadetost: pes vedi, od kod se je nenadoma vzel\n4. ekspr., v povedni rabi, s predlogom izraža zelo nizko stopnjo: njihova morala je na psu; umetniška raven predstave je pod psom / hrana, preskrba je pod psom zelo slaba\n● ekspr. vem, kam pes taco moli kaj je skrivni namen govorjenja, ravnanja kake osebe; ekspr. to vam je vreme, da bi se še pes obesil slabo, neprijetno, pusto; pog., ekspr. ko je obubožal, ga še pes ni povohal se nihče ni zmenil zanj, mu pomagal; ekspr. takih knjig pri nas še pes ne povoha nihče ne bere, kupuje; pog., ekspr. nisi vreden, da te pes povoha slab, ničvreden si; nekoristen, nesposoben si; pog., ekspr. tega še psu ne privoščim nikomur, niti največjemu sovražniku; žarg., gled. dobiti, igrati psa zelo nepomembno vlogo; ekspr. priti na psa finančno, materialno propasti; priti v težek, neprijeten položaj; tadva sta si, se gledata kot pes in mačka sovražita se; počutim se kot pes v cerkvi odveč, nezaželen; ekspr. naj se pes obesi, če sem vedel za to izraža podkrepitev trditve; pog., ekspr. še pes ima rad pri jedi mir med jedjo se ljudje ne smejo motiti, nadlegovati s kakimi opravki; preg. pes, ki laja, ne grize človek, ki veliko govori ali grozi, ne naredi hudega; preg. izgovor je dober, tudi če ga pes na repu prinese v sili se izkoristi kakršnokoli opravičilo; preg. dosti psov je zajčja smrt dosti sovražnikov vsakogar ugonobi; preg. enkrat z betom, drugič s psom živeti zdaj razsipno, zdaj revno\n♦ astr. Veliki pes ozvezdje na južni nebesni poluti, katerega najsvetlejša zvezda je Sirius; etn. pes velikemu nožu podobna lesena priprava za zagrebanje žerjavice na odprtem ognjišču pastirske koče; lov. pes dobro drži vztrajno goni divjad; pes kreše laja po sledi, ki navadno ne vodi do divjadi; odložiti psa ukazati mu, da ostane, počaka na določenem mestu; vzgajati psa privajati ga na okolico in poslušnost; nemi pes ki pri iskanju, gonjenju divjadi ne laja; šolani pes ki je ubogljiv vedno in povsod in je opravil tovrstni izpit; šport. psi trakovi, navadno iz tjulenje kože, ki se pritrdijo, prilepijo na drsno stran smuči, da pri hoji navkreber ne spodrsuje; vet. pastirski pes ki brani čredo pred napadalci, zlasti volkovi; zool. psi volkovi, šakali, domači psi, lisice, Canidae; leteči pes večji netopir, ki živi na Malajskem otočju in se hrani s sadeži, Pteropus vampirus; morski psi velike morske ribe hrustančnice z vretenčasto obliko telesa, Selachoidei; prerijski pes večji rdečkasto rjav glodavec, ki živi v srednjem delu Severne Amerike, Cynomys\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pès
"pesjád -i [pəs] ž (ȃ) knjiž. več psov, psi: drobovino je vrgel pesjadi; lajanje pesjadi; pren., slabš. krivoverska pesjad \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesjád
"pesják -a [pəs] m (á) \n1. zaprt, ograjen prostor za pse: odpreti pesjak; kupci so se gnetli pred pesjaki\n // slabš. tesen, zaprt prostor sploh: iz tega pesjaka se morate izseliti; ne da se živeti v takem pesjaku\n2. nav. ekspr. pasja hišica, pasja uta: narediti, zbiti pesjak; pes se je cvileč umaknil v pesjak / slabš. saj nisi kupil hiše, ampak pesjak\n3. ekspr., redko (velik) pes: ne približuj se preveč temu pesjaku, saj vidiš, kako renči\n4. redko rejec psov: kupiti psa od znanega pesjaka\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesják
"pesján -a [pəs] m (ȃ) slabš., navadno s prilastkom hudoben, nasilen človek: kdo bi se upiral takemu pesjanu / ozmerjati koga s pesjanom / kot psovka: kako si upaš, pesjan; pesjan stari, tatinski; pren. napasti postojanko fašističnih pesjanov\n♦ etn. bajeslovno bitje s človeškim telesom in pasjo glavo; psoglavec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesján
"pesmár -ja m (á) slabš. kdor piše (slabe) pesmi: nepomemben pesmar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesmár
"pesmáriti -im nedov. (á ȃ) slabš. pisati (slabe) pesmi: v študentskih letih je pesmaril \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesmáriti
"pesnikoválec -lca [u̯c in lc] m (ȃ) nav. slabš. kdor piše (slabe) pesmi: on ni pesnik, ampak samo pesnikovalec; prigodniški, rodoljubarski pesnikovalec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesnikoválec
"pesnikováti -újem nedov. (á ȗ) nav. slabš. pisati (slabe) pesmi: v mladih letih je pesnikoval\npesnikujóč -a -e: pesnikujoči srednješolci\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesnikováti
"pesnikún -a m (ȗ) slabš. kdor piše (slabe) pesmi: takih pesnikunov je na desetine \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pesnikún
"pêta -e tudi -é ž (é) \n1. del stopala pod nartom: poškodovati si peto; zbodel se je v peto; nekaj časa hodi po prstih, nato po petah; brcniti žogo s peto; vso peto ima ožuljeno; gleženj, nart in peta / čepeti na petah; zasukala se je na peti in odšla / ekspr. nosi haljo do pet dolgo (do pet)\n // vojak je udaril s petami v pozdrav\n● teče, da ga pete komaj dohajajo zelo hitro; pog. igrajo tako poskočno, da vsakogar srbijo pete da si vsakdo želi plesati; ekspr. brusiti pete hitro hoditi, teči; nizko iztegniti pete umreti; slabš. lizati pete komu ponižujoče si prizadevati za njegovo naklonjenost; ekspr. pete si lahko obrusiš, pa boljšega ne najdeš lahko zelo veliko prehodiš; ekspr. odmakniti, odnesti, pobrati pete oditi; pobegniti; ekspr. hitro zna sukati pete hoditi, plesati; ekspr. obesiti, prilepiti se komu za pete hoditi tik za njim; slediti mu v neposredni bližini; zasledovati ga; biti pogostoma v njegovi družbi proti njegovi volji; star. tuja vrata ga bijejo po petah nima svojega doma; ekspr. že dolgo sem jim trn v peti mi nasprotujejo, me ne marajo; ekspr. gori mu pod petami je v veliki stiski, nevarnosti; ekspr. imeti koga pod peto ukazovati, gospodovati mu; ekspr. neprestano ji je za petami hodi za njo, jo zasleduje; ekspr. smrt mu je že za petami kmalu bo umrl; to je njegova Ahilova peta slabost, napaka, ki jo nasprotnik lahko izkoristi proti njemu; ekspr. fant je hitrih, urnih pet lahko hitro hodi, teče; ekspr. samo hitre pete so ga rešile s hitrim tekom, begom se je rešil; ekspr. junak, poštenjak je od pet do glave zelo je junaški, pošten; ekspr. biti nov od glave do peta biti oblečen v nova oblačila; ekspr. več ima v peti kakor ti v glavi neprimerno več ve kot ti; preg. kdor nima v glavi, ima v petah pozabljiv človek se mora večkrat vrniti\n2. zadnji spodnji del obuvala: peta se ji je odlomila; gumijasta, lesena, usnjena peta / čevlji z nizko, visoko peto\n // del nogavice, ki pokriva peto: nogavico je spletla do pete; na peti imaš luknjo; lepo krojena, zaokrožena peta / trenirke s peto s hlačnicami, podaljšanimi čez peto\n3. del kakega orodja, priprave, s katerim se ta na kaj naslanja, opira, pritrjuje: jambor se je prelomil nad peto; peta kose drsi po tleh široki del rezila ob ročaju; peta pluga del pluga, ki drsi po dnu brazde\n♦ navt. peta krmila del krmila, vsajen v ležišče v gredlju\n4. nar. kos kruha, odrezan ob strani hlebca: rad bi peto, ne pa sredice / peta kruha\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pêta
"petolízec -zca m (ȋ) slabš. kdor si ponižujoče prizadeva za naklonjenost, zlasti nadrejenih: bil je hinavec in petolizec; ta človek je uradniški petolizec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",petolízec
"petolíznik -a m (ȋ) slabš. kdor si ponižujoče prizadeva za naklonjenost, zlasti nadrejenih: napredovali so samo petolizniki \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",petolíznik
"petolízniški -a -o prid. (ȋ) slabš. ki si ponižujoče prizadeva za naklonjenost, zlasti nadrejenih: frazerski in petolizniški človek / petolizniško vedenje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",petolízniški
"petolízništvo -a s (ȋ) slabš. petolizniško vedenje ali ravnanje: hlapčevsko, nizkotno petolizništvo; klečeplazenje in petolizništvo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",petolízništvo
"pijandúra -e ž (ȗ) slabš. pijanec: bil je izkušen mornar, vendar pijandura; opraviti ima s samimi pijandurami; on je stara, velika pijandura \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pijandúra
"pijandúrski -a -o prid. (ȗ) slabš. pijanski: v tej pijandurski družbi je čisto posurovel / pijandursko govorjenje, vedenje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pijandúrski
"pijávka -e ž (ȃ) \n1. vodni zajedavec, ki se prisesa na ljudi in živali in se hrani z njihovo krvjo: loviti pijavke; v močvirju je bilo vse polno pijavk\n2. slabš. grabežljiv, izkoriščevalski človek: lastnik tovarne je bil prava pijavka; kapitalistične pijavke\n♦ zool. pijavke kolobarniki s priseskom na sprednjem in zadnjem koncu, Hirudinea; konjska pijavka; medicinska pijavka\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pijávka
"pínč -a m (ȋ) \n1. službeni ali hišni pes vitke postave s prisekanim repom in kratko ravno dlako: gojiti pinče / dobermanski pinč doberman; pritlikavi pinč\n2. slabš. manjši klobuk brez krajevcev ali z ozkimi, zadaj zavihanimi krajevci: zmeraj nosi tisti pinč\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pínč
"pisáč -a m (á) \n1. nekdaj nižji pisarniški uslužbenec; pisar: ponudili so mu mesto pisača; sodnik in pisači\n // slabš. uradnik, uslužbenec sploh: mislil je, da sem kak advokatski pisač; birokratski pisači\n2. slabš. pisatelj, pisec: naši pisači / navaden pisač je, ne pa pisatelj\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pisáč
"pisár -ja m (á) \n1. nekdaj kdor se poklicno ukvarja s pisanjem, prepisovanjem: listine so pisarji skrbno prepisovali; grajski, samostanski pisar\n // nižji pisarniški uslužbenec: sina je dal za pisarja / mestni, sodni pisar\n2. slabš. pisatelj, pisec: ti naši pisarji ne vedo, kako nam kvarijo jezik / to ni noben pisatelj, je navaden pisar\n♦ zool. smrekov lubadar\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pisár
"piskálo -a s (á) ekspr. pihalo: igrati na piskalo\n● slabš. v zboru ni nobenega dobrega pevca, so sama piskala pevci s slabimi, piskajočimi glasovi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",piskálo
"pismár -ja m (á) \n1. redko pismouk: farizeji, pismarji in ljudstvo\n2. slabš. pisatelj, pisec: pismar je spočel nov umotvor; brezimni pismar\n // pisar: bil je pismar v zakotni pisarni\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pismár
"pismárski -a -o prid. (á) slabš. pisarski: sit je že pismarske tlake \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pismárski
"pismoúk -a m (ȗ) \n1. pri starih Judih razlagalec svetega pisma: vprašati pismouke za kraj Mesijevega rojstva; farizeji in pismouki\n2. slabš. učenjak, znanstvenik: postal je cel pismouk\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pismoúk
"pismoúštvo -a s (ȗ) slabš. učenjaštvo, znanost: literarno pismouštvo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pismoúštvo
"pisún -a m (ȗ) slabš. pisatelj, pisec: pisuni po tujih časopisih so blatili našo ureditev; ne verjemi vsakemu pisunu in čvekaču; buržoazni, predrzni pisuni\n // slab, nekvaliteten pisatelj, pisec: novelo je napisal neki zakotni pisun \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pisún
"pisúniti -im nedov. (ú ȗ) slabš. pisati, sestavljati: spet pisuni proti nam\n // slabo, nekvalitetno pisati: nekaj pisuni o umetnosti / ali še zmeraj pisuni \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pisúniti
"pisúnstvo -a s (ȗ) slabš. dejavnost pisunov: nacionalistično pisunstvo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pisúnstvo
"píškav -a -o prid. (í) \n1. črviv: piškav oreh; piškavo sadje / piškava miza\n2. ekspr. ki ima razmeroma majhne razsežnosti; droben: pridelali so piškav krompir; letos so jabolka sicer piškava, so pa okusna\n // slaboten, bolehen, šibek: bil je precej piškav otrok / ima piškave zobe gnile\n3. slabš. malovreden, ničvreden: zakaj se družiš s tem piškavim človekom / pravi, da je ves svet piškav\n4. ekspr. majhen, neznaten: pridobil si je bolj piškav ugled; piškavo upanje / njegovo znanje je precej piškavo / ni hotel delati za tako piškavo plačo\n // nevažen, nepomemben: piškavi razlogi za prepir; tale piškava novica je razburila vse mesto / piškava zmaga\n● ekspr. to ni vredno piškavega lešnika, oreha zelo malo, nič; ekspr. v nedeljo je bilo prav piškavo vreme slabo, deževno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",píškav
"píškavec -vca m (í) \n1. slabš. slaboten, bolehen, šibek človek: tak piškavec ne bo zdržal dolgega pohoda\n● slabš. zakaj ste povabili tega piškavca malovrednega, ničvrednega človeka\n2. redko črviv sadež: pod drevesom so ležali samo še piškavci\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",píškavec
"pláčanec -nca m (á) slabš. kdor za plačilo dela za nasprotnika, sovražnika: sumili so, da je plačanec; deželo hočejo očistiti tujih plačancev; kolonialistični, imperialistični plačanci\n // najemniški vojak, najemnik: akcijo so izvedli s plačanci; vojaki in plačanci \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",pláčanec
"plahún -a m (ȗ) slabš. bojazljiv, boječ človek: dokazati hoče, da ni plahun; posmehoval se je plahunom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",plahún
"plakatêrski -a -o prid. (ȇ) nanašajoč se na plakaterje ali plakat: reklamni in plakaterski servis; plakaterska akcija / plakaterski poklic / slabš. plakaterski način slikanja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.",plakatêrski
