New column,New column (1)
prestáti,"prestáti -stojím dov., prestój prestójte; prestál; nam. prestàt in prestát (á í) stoječ prebiti, preživeti: več ur so morali prestati na mrazu; vso vožnjo z vlakom je prestal; prestati in presedeti / ekspr. koliko ves dan prestojim na nogah stojim\n● zastar. kadar bolnik prestoji napad, naj še nekaj ur leži prebije; prim. prestan \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prestáva,"prestáva -e ž (ȃ) \n1. nav. mn., avt., strojn. mehanizem, sestavljen iz zobnikov, ki omogoča spreminjanje vrtilne hitrosti: žensko kolo s prestavami / avtomobil ima štiri prestave\n● žarg., avt. prestave so zaškrtale zobniki v menjalniku\n2. avt. položaj zobnikov v menjalniku ob določenem razmerju vrtljajev gnane in gonilne gredi: menjati prestavo; prilagoditi prestavo hitrosti; avtomobil ne vozi dobro, ker ni v pravi prestavi / dati v prvo prestavo; voziti v tretji prestavi; prestave so sinhronizirane\n3. star. prevod: prestava v nemški jezik; dobra prestava\n4. zastar. premestitev, prestavitev: zagrozili so mu s prestavo\n♦ elektr. prestava razmerje med napetostma visokonapetostnega in nizkonapetostnega navitja v transformatorju; muz. prestava akorda akord, v katerem se eden ali več tonov osnovnega akorda prestavi za oktavo više; strojn. prestava razmerje vrtilnih hitrosti gnane in gonilne gredi\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prestiráča,"prestiráča -e ž (á) zastar. preproga: tla so bila pregrnjena s prestiračo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prestólica,"prestólica -e ž (ọ̑) zastar. prestolnica: prestolica cesarstva \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prestopíti,"prestopíti in prestópiti -im dov. (ī ọ́ ọ̑) \n1. s korakom priti čez kaj: jarka ni mogel prestopiti; prestopiti kamen, na tleh ležečo vejo; prestopil je tri stopnice\n // priti na drugo stran česa: prestopili so reko Savo / prestopiti državno mejo\n2. med potovanjem iti z enega prevoznega sredstva na drugo: v Ljubljani moraš prestopiti; prestopiti z enega letala na drugo, z vlaka na avtobus; do tukaj sem dvakrat prestopil\n3. s predlogom spremeniti, menjati\na) okolje glede na delovanje, aktivnost: iz tega kluba je več nogometašev prestopilo k Olimpiji; prestopiti na drugo šolo / vsa skupina je prestopila k partizanom; prestopiti na stran zaveznikov\nb) pripadnost glede na (nazorsko) prepričanje, čustvovanje: prestopiti v protestantsko vero / prestopiti k opoziciji; prestopil je v nasprotni politični tabor\n4. nav. ekspr. narediti drugače, kot zahtevajo predpisi, zakoni, načela; prekršiti: nobenega sporazuma ni prestopil; prestopiti pravilo, zakon\n5. redko preseči: temperatura tam večkrat prestopi trideset stopinj Celzija / prestopiti pooblastila\n● reka je prestopila bregove tekoč čez rob se je pojavila na razmeroma veliki površini; prestopiti prag ekspr. že dolgo ni prestopil domačega praga ni bil doma; ekspr. letos je prestopil šolski prag je šel prvič v šolo; ekspr. ne bom več prestopil praga te hiše ne bom šel več k tem ljudem\n♦ šport. igralec je prestopil stopil na igrišču čez črto, do katere se sme iti, gibati\nprestopíti se in prestópiti se prenesti težo telesa z ene noge na drugo: ni se mogel prestopiti; previdno, v zadregi se je prestopil\n // narediti korak: prestopil se je in stopil v lužo / ekspr. prestopi se od vrat umakni se\n // ekspr. samo za korak se je prestopila premaknila\n● ekspr. prestopi se malo hitreje hodi, pojdi\nprestopívši zastar.: prestopivši prag, je začudeno obstal\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prestrojíti,"prestrojíti -ím dov., prestrójil (ī í) zastar. preoblikovati, preurediti: prestrojiti upravo; komisija se je prestrojila\n // spremeniti, predrugačiti: prestrojiti samega sebe / trudili so se, da bi ga prestrojili v junaka\nprestrojèn -êna -o: prestrojena razporeditev čet\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
presvítli,"presvítli -a -o prid. (ȋ) zastar. spoštovan, cenjen, plemenit: presvitli cesar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
presvóditi,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n presvóditi -im dov. (ọ̄ ọ̑) zastar. preobokati: presvoditi klet \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prešíniti,"prešíniti -em dov. (í ȋ) \n1. hitro, za kratek čas se pojaviti: drget mu je prešinil telo; obraz mu je prešinila rdečica / veselje prešine obraz / ob spominu nanjo mu je srce prešinila velika bolečina; njeno dušo je prešinila huda slutnja\n2. brezoseb. začutiti vznemirljiv občutek: ko jo je zagledal, ga je prešinilo po vsem telesu; prešinilo ga je kot električni tok\n3. ekspr. nenadno spoznati, dojeti kako dejstvo, resnico: prešinilo ga je, da jo muči nemir / prešinila ga je misel, da je vse zaman; prešinilo ga je spoznanje o nesmiselnosti takega početja / izdani smo, ga je prešinilo\n4. knjiž. prevzeti, navdahniti: duh slovanstva je prešinil mladino; ta nauk ga je popolnoma prešinil\n5. star. prevzeti, presuniti: nesreča, smrt človeka zmeraj prešine\n● knjiž. drget prešine zemljo zemlja se strese; zastar. žarki so prešinili meglo predrli; zastar. prešiniti koga s pogledom strogo, pozorno ga pogledati\nprešínjen -a -o: bil je globoko prešinjen ob zavesti, da je prav ravnal\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prêšlost,"prêšlost -i ž (é) zastar. preteklost: prešlost in sedanjost / spomniti se prešlosti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pretêči,"pretêči -têčem dov., pretêci pretecíte; pretékel pretêkla (é) \n1. v teku\na) priti z enega konca na drugega: kobila je hitro pretekla dirkalno progo; preteči travnik / lahkotno preteči stopnice / pretekel je ves gozd, pa je ni našel v teku preiskal\nb) opraviti kako pot: pretekel je še sto metrov in se zgrudil / pot do doma je pretekel\n2. v teku prečkati: srnjak je pretekel železniško progo / pot mu je pretekel zajec prekrižal\n3. v teku prehiteti: kmalu je pretekel tudi prve; z lahkoto je pretekel ženske; pretekel ga je za več korakov\n4. tekoč preiti: izmeriti, koliko vode preteče po kanalu v eni sekundi / narasla reka večkrat preteče cesto\n5. ekspr. v teku doseči veliko, preveliko mero: koliko sem takrat pretekel, se ne da povedati\n6. časovno se odmakniti: od takrat so pretekli že trije dnevi; preteklo je več let\n // prenehati trajati: rok za prijavo je pretekel\n● knjiž. (črna) mačka mi je pretekla pot prekrižala; ekspr. še dosti vode bo preteklo, preden boš ti zrasel še veliko časa bo minilo; ekspr. voda se učisti, ko tri kamne preteče tekoča voda se zelo hitro učisti; zastar. v pridnosti je pretekel vse druge prekosil, presegel\npretékel -êkla -o: ni pozabil na pretekle napore; preteklo leto; sodeloval je na preteklem svetovnem prvenstvu\n● ekspr. o tem je treba govoriti v preteklem času tega zdaj ni\n♦ lingv. pretekli čas čas za izražanje preteklega dejanja ali glagolska oblika za tako izražanje; dovršni, nedovršni pretekli čas; pretekli pogojnik; sam.: pozabiti na preteklo; žalovati za preteklim\npretečèn -êna -o: po pretečenem roku pritožba ni mogoča; prišel je pretečeni teden pretekli; pretečena pot\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pretéga,"pretéga -e ž (ẹ̑) \n1. redko preteg: pretega žil\n2. zastar. neprijetnost, težava: pripovedoval mu je o svojih pretegah; duševne pretege\n3. ekspr., v prislovni rabi, v zvezi na vse pretege zelo: na vse pretege ga je hvalila; kričati na vse pretege\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pretékati,"pretékati -am nedov. (ẹ̑) \n1. v teku večkrat prečkati: tukaj divjad preteka cesto\n2. v teku prehitevati: pretekati počasnejše tekmovalce\n● zastar. čas nam je hitro pretekal mineval; nar. streha preteka pušča; zastar. posode so preveč polne, voda preteka teče, se zliva čez rob; zastar. dolino preteka mirna reka po dolini teče; zastar. v znanju ga je pretekal prekašal, presegal\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pretŕga,"pretŕga -e ž (ȓ) nar. pretrgano mesto, luknja: kukati skozi pretrgo v zavesi\n● zastar. delala sta na vse pretrge na vse pretege \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pretvárjati,"pretvárjati -am nedov. (á) delati, da kaka stvar nastopa, se pojavlja v drugi, drugačni obliki: ta naprava pretvarja vodno energijo v električno; pretvarjati višje merske enote v nižje\n // zastar. spreminjati: rudnik mu pretvarja dneve v noč; samovoljno kaj pretvarjati\npretvárjati se kazati se drugačnega, kot biti v resnici: mislili so, da se spet pretvarja; zna se dobro pretvarjati / pretvarjali so se, da mu verjamejo\npretvarjajóč -a -e: obdelujoč in pretvarjajoč mrtvo snov, ustvarjajo ljudje materialno kulturo; ne mara pretvarjajočih se ljudi\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
pretvóriti,"pretvóriti -im dov. (ọ̄) narediti, da kaka stvar nastopi, se pojavi v drugi, drugačni obliki: pretvoriti vodno energijo v električno\n♦ lingv. pretvoriti pomensko istemu dati drugačno skladenjsko obliko; mat. pretvoriti ulomek v decimalno število\n // zastar. spremeniti: zloba ji je pretvorila obraz v spako; preoblekla se je in se pretvorila v čisto drugo žensko\npretvórjen -a -o: v tem stavku je smisel pretvorjen\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevajátelj,"prevajátelj -a m (ȃ) zastar. prevajalec: prevajatelji biblije; prevajatelj iz nemščine \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
preváriti,"preváriti -im in prevaríti -ím dov., preváril (ā ȃ; ī í) zastar. prevarati: veliko ljudi je že prevaril / prevaril jih je in ušel / prevarili so ga za dediščino / prevariti ženo / spoznal je, da se je prevaril / prevariti se v oceni dolžine\nprevárjen -a -o: prevarjen mož\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevaževálen,"prevaževálen -lna -o prid. (ȃ) zastar. prevozen: prevaževalna dejavnost \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevédba,"prevédba -e ž (ẹ̑) \n1. knjiž. glagolnik od prevesti: prevedba formule v splošni jezik\n● zastar. prevedba romana v francoščino prevod\n2. jur. uradno priznanje nove pravice ali prilagoditev že priznane pravice novim predpisom: prevedba delavca na nove prejemke / prekontrolirati prevedbe\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevérjenje,"prevérjenje -a s (ẹ̑) preveritev: preverjenje podatkov\n● zastar. po svojem trdnem preverjenju je bil velik mojster prepričanju \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevésen,"prevésen -sna -o prid. (ẹ̑) knjiž. ki se lahko prevesi: prevesna deska\n● knjiž., redko prevesna zgornja ustnica ustnica, ki sega, visi čez spodnjo; zastar. prevesna večina bralcev velika, pretežna\n♦ alp. prevesna stena previsna stena; bot. prevesni cvet cvet, ki ima upognjen pecelj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevíšek,"prevíšek -ška m (ȋ) zastar. presežek: previšek pridelkov; previšek vode bo odtekal / tako ravnanje izvira iz previška njegove življenjske energije / s previškom svoje sreče je poživljal še druge s preobilico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevláka,"prevláka -e ž (ȃ) zastar. prevleka: obledele prevlake na foteljih / posteljna prevlaka / odstraniti sluzasto prevlako s česa oblogo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevódnik,"prevódnik -a m (ọ̑) \n1. snov, ki dopušča prehajanje toplote, zvoka, električnega toka: pri zvočni izolaciji ne sme biti prevodnika; kovine so dobri prevodniki; obleka iz snovi, ki je slab prevodnik toplote; pren. njegov časopis je postal prevodnik reakcionarnih vplivov\n♦ elektr. električni prevodnik snov, ki dopušča prehajanje električnega toka z majhnimi izgubami\n2. zastar. prevajalec: za prevodnika si je izbral učenca, ki je dobro razumel nemško\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevràt,"prevràt -áta m (ȁ á) \n1. navadno s prilastkom hitra, velika, navadno nasilna sprememba, zlasti v družbenem ali političnem življenju: narediti prevrat; poskus prevrata; čas po prevratu / ob prevratu leta 1918 nastala jugoslovanska država / oblast je prevzel z državnim prevratom udarom\n // družbeni, politični, socialni, vojaški prevrat\n2. nav. ekspr. hitra, velika sprememba na kakem področju človekovega delovanja: z uvedbo oljne tehnike je nastopil v slikarstvu prevrat; prevrat v mišljenju\n● zastar. vse bi rad hitro naredil, ta prevrat ta lahkomiselni, vihravi človek\n♦ šport. sklonjeno narejen premet\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevzétje,"prevzétje -a s (ẹ̑) \n1. redko prevzem: prevzetje blaga, materiala / prevzetje tujih besed / prevzetje oblasti\n2. zastar. prevzetost: notranje prevzetje / v prevzetju je na široko odprla oči\n● zastar. zaradi svojega prevzetja med sošolci ni bil priljubljen prevzetnosti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prevzétnik,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n prevzétnik -a m (ẹ̑) zastar. prevzetnež: ta prevzetnik nikogar ne pogleda \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prezènt,"prezènt -ênta in -énta m (ȅ é, ẹ́) zastar. darilo: sprejemati prezente \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prezidènt,"prezidènt -ênta in -énta m (ȅ é, ẹ́) predsednik: v Združenih državah Amerike so izvolili novega prezidenta; prezident Masaryk / zastar. prezident sodišča \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prezréti,"prezréti -zrèm dov., prezŕl (ẹ́ ȅ) \n1. ne videti, ne opaziti: prezreti napako v nalogi; prezrl je oviro in padel; prezreti prometni znak; na srečo je prezrl, da mu je pokazala jezik; v raztresenosti ga je prezrl / prezreti spremembo voznega reda\n // narediti se, kot da kdo ni opažen: užaljen je in jo na cesti prezre / starši so mu napako prezrli; dobrohotno prezreti pomoto / namenoma prezreti\n2. nav. ekspr. ne spoznati, ne uvideti: prezrl je koristi, ki jih ima od njih; škoda, da je učitelj prezrl fantove sposobnosti\n3. kljub pričakovanju ne upoštevati koga: pri podeljevanju nagrad so ga prezrli / nečaka je v oporoki prezrl / pri vabilih na zabave so ga večkrat prezrli ga niso povabili\n // kritiki so njegovo zadnjo knjigo prezrli\n // ne upoštevati sploh: prezreti nekatera dejstva; razvoja tehnike ne smemo prezreti\n● zastar. s hriba je lahko prezrl vso okolico pregledal\nprezŕt -a -o: prezrti problemi; prezrte napake\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prežítek,"prežítek -tka m (ȋ) \n1. knjiž. ostalina: prežitki ljudske kulture\n2. zastar. sredstva za življenje, zlasti hrana: denar za stanovanje in prežitek / potujoči pevci so peli za prežitek\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
prežíti,"prežíti -žíjem dov. (í ȋ) zastar. preživeti: s prijatelji prežije prijetne urice; vse popoldneve je prežil doma / prežiti življenje v naravi\nprežít -a -o: leta, prežita v tujini\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
